date,pm25,no2,aqi,year,month,season
2023-05-14,4.376666666666667,15.079583333333334,1.4166666666666667,2023,5,Spring
2023-05-15,2.1687499999999997,11.467916666666667,1.4166666666666667,2023,5,Spring
2023-05-16,2.450416666666667,13.370833333333332,1.5,2023,5,Spring
2023-05-17,4.032916666666666,17.767083333333336,1.5,2023,5,Spring
2023-05-18,7.97625,35.46541666666666,1.7083333333333333,2023,5,Spring
2023-05-19,5.750416666666666,27.778750000000002,1.5,2023,5,Spring
2023-05-20,4.238333333333333,5.896249999999999,2.2083333333333335,2023,5,Spring
2023-05-21,5.202916666666667,4.860833333333333,2.3333333333333335,2023,5,Spring
2023-05-22,4.057083333333334,6.817916666666666,2.1666666666666665,2023,5,Spring
2023-05-23,2.779166666666667,14.67375,1.7083333333333333,2023,5,Spring
2023-05-24,5.496666666666666,24.215833333333332,1.9583333333333333,2023,5,Spring
2023-05-25,7.282916666666666,15.277083333333332,2.1666666666666665,2023,5,Spring
2023-05-26,4.5408333333333335,8.197916666666666,2.25,2023,5,Spring
2023-05-27,5.432083333333334,13.32625,2.25,2023,5,Spring
2023-05-28,4.887083333333334,13.21625,1.9583333333333333,2023,5,Spring
2023-05-29,2.2495833333333333,5.044583333333334,2.0,2023,5,Spring
2023-05-30,1.93,4.740833333333334,2.125,2023,5,Spring
2023-05-31,2.2591666666666668,5.264583333333333,2.0,2023,5,Spring
2023-06-01,1.72625,4.803333333333334,2.2916666666666665,2023,6,Summer
2023-06-02,2.1445833333333333,4.849583333333333,2.125,2023,6,Summer
2023-06-03,4.2475,5.308333333333334,2.1666666666666665,2023,6,Summer
2023-06-04,3.5620833333333333,5.56,2.0833333333333335,2023,6,Summer
2023-06-05,1.67375,5.607083333333333,2.0,2023,6,Summer
2023-06-06,1.3841666666666665,5.545416666666667,2.0,2023,6,Summer
2023-06-07,2.9166666666666665,6.711666666666667,2.3333333333333335,2023,6,Summer
2023-06-08,3.0229166666666667,6.769166666666667,2.25,2023,6,Summer
2023-06-09,7.577500000000001,7.966666666666666,2.7083333333333335,2023,6,Summer
2023-06-10,13.455416666666666,11.11625,3.0833333333333335,2023,6,Summer
2023-06-11,15.272083333333333,23.27208333333333,2.4583333333333335,2023,6,Summer
2023-06-12,24.56583333333333,30.105833333333333,2.7916666666666665,2023,6,Summer
2023-06-13,11.344583333333333,9.859166666666667,2.75,2023,6,Summer
2023-06-14,9.190416666666666,10.99125,2.5,2023,6,Summer
2023-06-15,9.8925,14.551666666666668,2.5,2023,6,Summer
2023-06-16,8.944583333333334,20.462083333333336,2.4166666666666665,2023,6,Summer
2023-06-17,12.689583333333333,21.838333333333335,2.4166666666666665,2023,6,Summer
2023-06-18,14.51375,25.854583333333334,1.7916666666666667,2023,6,Summer
2023-06-19,5.362916666666667,16.715416666666666,1.625,2023,6,Summer
2023-06-20,5.957083333333333,22.151666666666667,1.5833333333333333,2023,6,Summer
2023-06-21,4.860833333333333,13.51375,1.625,2023,6,Summer
2023-06-22,7.750416666666666,17.7425,1.7916666666666667,2023,6,Summer
2023-06-23,7.548333333333333,16.495833333333334,2.0833333333333335,2023,6,Summer
2023-06-24,4.562916666666667,11.2525,1.4166666666666667,2023,6,Summer
2023-06-25,5.13875,9.300416666666667,2.0,2023,6,Summer
2023-06-26,1.9100000000000001,7.375,1.5833333333333333,2023,6,Summer
2023-06-27,2.231666666666667,10.481250000000001,1.4583333333333333,2023,6,Summer
2023-06-28,2.8845833333333335,11.691666666666668,1.25,2023,6,Summer
2023-06-29,3.5095833333333335,16.828333333333333,1.4583333333333333,2023,6,Summer
2023-06-30,3.983333333333333,16.086666666666666,1.2916666666666667,2023,6,Summer
2023-07-01,3.2120833333333336,3.939583333333333,1.4583333333333333,2023,7,Summer
2023-07-02,3.0375,4.1137500000000005,1.5833333333333333,2023,7,Summer
2023-07-03,2.38875,5.04375,1.2916666666666667,2023,7,Summer
2023-07-04,2.94,10.189166666666667,1.0833333333333333,2023,7,Summer
2023-07-05,1.7395833333333333,6.38625,1.375,2023,7,Summer
2023-07-06,3.561666666666667,9.769583333333333,1.4166666666666667,2023,7,Summer
2023-07-07,6.01125,18.823333333333334,1.8333333333333333,2023,7,Summer
2023-07-08,4.097916666666666,12.698333333333332,1.3333333333333333,2023,7,Summer
2023-07-09,5.139583333333333,12.255416666666667,1.5416666666666667,2023,7,Summer
2023-07-10,5.664583333333333,10.344583333333333,1.5833333333333333,2023,7,Summer
2023-07-11,4.095,7.404166666666666,1.7916666666666667,2023,7,Summer
2023-07-12,2.6483333333333334,6.331666666666667,1.375,2023,7,Summer
2023-07-13,2.3995833333333336,8.9125,1.5416666666666667,2023,7,Summer
2023-07-14,3.8800000000000003,14.20125,1.4583333333333333,2023,7,Summer
2023-07-15,4.621666666666667,4.7612499999999995,1.625,2023,7,Summer
2023-07-16,2.1341666666666668,4.354166666666667,1.0,2023,7,Summer
2023-07-17,2.9299999999999997,7.820416666666667,1.2916666666666667,2023,7,Summer
2023-07-18,3.6041666666666665,13.645000000000001,1.5,2023,7,Summer
2023-07-19,4.2975,11.083333333333334,1.5,2023,7,Summer
2023-07-20,3.0749999999999997,12.275416666666667,1.375,2023,7,Summer
2023-07-21,2.3870833333333334,13.459583333333333,1.25,2023,7,Summer
2023-07-22,2.0208333333333335,8.018749999999999,1.5416666666666667,2023,7,Summer
2023-07-23,2.645,5.205,1.25,2023,7,Summer
2023-07-24,3.6445833333333333,8.670416666666666,1.3333333333333333,2023,7,Summer
2023-07-25,2.4833333333333334,11.08,1.375,2023,7,Summer
2023-07-26,2.2604166666666665,11.292499999999999,1.3333333333333333,2023,7,Summer
2023-07-27,2.4025000000000003,7.458333333333333,1.0,2023,7,Summer
2023-07-28,4.255,9.357083333333334,1.0416666666666667,2023,7,Summer
2023-07-29,4.735416666666667,5.554583333333333,1.3333333333333333,2023,7,Summer
2023-07-30,4.290416666666666,4.329583333333333,1.125,2023,7,Summer
2023-07-31,2.84375,5.65875,1.4583333333333333,2023,7,Summer
2023-08-01,2.9125,8.897916666666667,1.125,2023,8,Summer
2023-08-02,4.104583333333333,10.28125,1.0416666666666667,2023,8,Summer
2023-08-03,2.3995833333333336,9.366249999999999,1.2916666666666667,2023,8,Summer
2023-08-04,3.2529166666666662,14.77875,1.1666666666666667,2023,8,Summer
2023-08-05,2.72875,17.694166666666668,1.0,2023,8,Summer
2023-08-06,1.4333333333333333,6.569583333333333,1.3333333333333333,2023,8,Summer
2023-08-07,2.1716666666666664,9.553333333333333,1.0833333333333333,2023,8,Summer
2023-08-08,2.845833333333333,15.85875,1.0,2023,8,Summer
2023-08-09,5.454166666666667,20.952083333333334,1.5416666666666667,2023,8,Summer
2023-08-10,10.439166666666667,18.6675,2.0,2023,8,Summer
2023-08-11,6.204583333333333,12.609166666666667,1.125,2023,8,Summer
2023-08-12,8.374583333333334,7.274583333333333,1.625,2023,8,Summer
2023-08-13,8.661666666666667,7.155833333333334,1.9166666666666667,2023,8,Summer
2023-08-14,5.860833333333333,13.329583333333332,1.6666666666666667,2023,8,Summer
2023-08-15,3.12375,15.151666666666666,1.1666666666666667,2023,8,Summer
2023-08-16,8.258750000000001,18.57166666666667,1.5,2023,8,Summer
2023-08-17,4.742916666666667,10.203333333333333,1.8333333333333333,2023,8,Summer
2023-08-18,9.53625,15.47625,1.875,2023,8,Summer
2023-08-19,6.391666666666667,7.060416666666666,1.8333333333333333,2023,8,Summer
2023-08-20,6.854166666666667,9.665000000000001,1.7083333333333333,2023,8,Summer
2023-08-21,6.84,14.191249999999998,1.6666666666666667,2023,8,Summer
2023-08-22,2.9754166666666664,11.441666666666668,1.4166666666666667,2023,8,Summer
2023-08-23,7.569166666666667,29.47458333333333,1.875,2023,8,Summer
2023-08-24,10.22625,30.78833333333333,1.7916666666666667,2023,8,Summer
2023-08-25,2.1395833333333334,12.344583333333333,1.4583333333333333,2023,8,Summer
2023-08-26,1.7345833333333334,12.505416666666667,1.0833333333333333,2023,8,Summer
2023-08-27,1.7829166666666667,7.74625,1.0833333333333333,2023,8,Summer
2023-08-28,2.26625,13.393749999999999,1.25,2023,8,Summer
2023-08-29,4.062916666666667,20.253333333333334,1.25,2023,8,Summer
