timestamp,aqi,pm25,no2,co,o3,pm10,datetime,year,month,day,hour,day_of_week,week_of_year,date,season,pm25_category,no2_category,is_rush_hour
1720317600,1,0.52,7.03,150.2,38.27,0.92,2024-07-07 02:00:00,2024,7,7,2,6,27,2024-07-07,Summer,Good,Low,False
1720321200,1,0.55,6.43,151.87,38.27,0.97,2024-07-07 03:00:00,2024,7,7,3,6,27,2024-07-07,Summer,Good,Low,False
1720324800,1,0.59,5.91,153.54,39.34,1.07,2024-07-07 04:00:00,2024,7,7,4,6,27,2024-07-07,Summer,Good,Low,False
1720328400,1,0.63,6.17,155.21,39.34,1.19,2024-07-07 05:00:00,2024,7,7,5,6,27,2024-07-07,Summer,Good,Low,False
1720332000,1,0.7,8.05,158.55,39.7,1.31,2024-07-07 06:00:00,2024,7,7,6,6,27,2024-07-07,Summer,Good,Low,False
1720335600,1,0.72,10.71,160.22,41.48,1.32,2024-07-07 07:00:00,2024,7,7,7,6,27,2024-07-07,Summer,Good,Low,True
1720339200,1,0.64,9.77,160.22,45.42,1.09,2024-07-07 08:00:00,2024,7,7,8,6,27,2024-07-07,Summer,Good,Low,True
1720342800,1,0.54,7.28,160.22,50.07,0.82,2024-07-07 09:00:00,2024,7,7,9,6,27,2024-07-07,Summer,Good,Low,True
1720346400,1,0.5,3.81,158.55,53.64,0.6,2024-07-07 10:00:00,2024,7,7,10,6,27,2024-07-07,Summer,Good,Low,False
1720350000,1,0.5,3.3,156.88,54.36,0.56,2024-07-07 11:00:00,2024,7,7,11,6,27,2024-07-07,Summer,Good,Low,False
1720353600,1,0.5,3.68,158.55,55.07,0.56,2024-07-07 12:00:00,2024,7,7,12,6,27,2024-07-07,Summer,Good,Low,False
1720357200,1,0.5,3.77,158.55,57.22,0.56,2024-07-07 13:00:00,2024,7,7,13,6,27,2024-07-07,Summer,Good,Low,False
1720360800,2,0.5,3.34,158.55,60.8,0.55,2024-07-07 14:00:00,2024,7,7,14,6,27,2024-07-07,Summer,Good,Low,False
1720364400,2,0.5,2.91,156.88,62.94,0.55,2024-07-07 15:00:00,2024,7,7,15,6,27,2024-07-07,Summer,Good,Low,False
1720368000,2,0.5,2.91,156.88,61.51,0.54,2024-07-07 16:00:00,2024,7,7,16,6,27,2024-07-07,Summer,Good,Low,False
1720371600,1,0.5,3.26,156.88,58.65,0.55,2024-07-07 17:00:00,2024,7,7,17,6,27,2024-07-07,Summer,Good,Low,True
1720375200,1,0.5,3.38,156.88,57.94,0.56,2024-07-07 18:00:00,2024,7,7,18,6,27,2024-07-07,Summer,Good,Low,True
1720378800,1,0.5,5.83,158.55,52.93,0.6,2024-07-07 19:00:00,2024,7,7,19,6,27,2024-07-07,Summer,Good,Low,True
1720382400,1,0.5,9.68,160.22,43.99,0.65,2024-07-07 20:00:00,2024,7,7,20,6,27,2024-07-07,Summer,Good,Low,False
1720386000,1,0.56,11.65,161.89,37.55,0.73,2024-07-07 21:00:00,2024,7,7,21,6,27,2024-07-07,Summer,Good,Low,False
1720389600,1,0.64,12.68,163.56,32.9,0.84,2024-07-07 22:00:00,2024,7,7,22,6,27,2024-07-07,Summer,Good,Low,False
1720393200,1,0.69,12.68,161.89,28.97,0.9,2024-07-07 23:00:00,2024,7,7,23,6,27,2024-07-07,Summer,Good,Low,False
1720396800,1,0.77,12.68,160.22,25.75,1.0,2024-07-08 00:00:00,2024,7,8,0,0,28,2024-07-08,Summer,Good,Low,False
1720400400,1,0.91,12.85,160.22,20.38,1.17,2024-07-08 01:00:00,2024,7,8,1,0,28,2024-07-08,Summer,Good,Low,False
1720404000,1,1.08,13.54,156.88,13.77,1.38,2024-07-08 02:00:00,2024,7,8,2,0,28,2024-07-08,Summer,Good,Low,False
1720407600,1,1.26,13.88,156.88,9.12,1.62,2024-07-08 03:00:00,2024,7,8,3,0,28,2024-07-08,Summer,Good,Low,False
1720411200,1,1.45,14.22,155.21,5.59,1.87,2024-07-08 04:00:00,2024,7,8,4,0,28,2024-07-08,Summer,Good,Low,False
1720414800,1,1.73,14.22,156.88,3.71,2.21,2024-07-08 05:00:00,2024,7,8,5,0,28,2024-07-08,Summer,Good,Low,False
1720418400,1,2.41,13.02,166.89,5.63,2.99,2024-07-08 06:00:00,2024,7,8,6,0,28,2024-07-08,Summer,Good,Low,False
1720422000,1,3.5,15.59,185.25,7.06,4.21,2024-07-08 07:00:00,2024,7,8,7,0,28,2024-07-08,Summer,Good,Low,True
1720425600,1,4.62,20.91,200.27,7.15,5.49,2024-07-08 08:00:00,2024,7,8,8,0,28,2024-07-08,Summer,Good,Low,True
1720429200,1,5.15,28.1,203.61,7.33,6.25,2024-07-08 09:00:00,2024,7,8,9,0,28,2024-07-08,Summer,Fair,Low,True
1720432800,1,2.11,16.45,170.23,45.78,2.69,2024-07-08 10:00:00,2024,7,8,10,0,28,2024-07-08,Summer,Good,Low,False
1720436400,1,1.17,9.68,163.56,57.94,1.57,2024-07-08 11:00:00,2024,7,8,11,0,28,2024-07-08,Summer,Good,Low,False
1720440000,2,0.88,8.57,163.56,60.8,1.23,2024-07-08 12:00:00,2024,7,8,12,0,28,2024-07-08,Summer,Good,Low,False
1720443600,2,0.78,8.23,161.89,63.66,1.06,2024-07-08 13:00:00,2024,7,8,13,0,28,2024-07-08,Summer,Good,Low,False
1720447200,2,0.85,8.23,160.22,65.8,1.05,2024-07-08 14:00:00,2024,7,8,14,0,28,2024-07-08,Summer,Good,Low,False
1720450800,2,0.98,8.48,160.22,66.52,1.13,2024-07-08 15:00:00,2024,7,8,15,0,28,2024-07-08,Summer,Good,Low,False
1720454400,2,1.14,10.45,160.22,65.09,1.29,2024-07-08 16:00:00,2024,7,8,16,0,28,2024-07-08,Summer,Good,Low,False
1720458000,2,1.4,13.88,163.56,60.08,1.58,2024-07-08 17:00:00,2024,7,8,17,0,28,2024-07-08,Summer,Good,Low,True
1720461600,1,1.45,15.25,165.22,56.51,1.7,2024-07-08 18:00:00,2024,7,8,18,0,28,2024-07-08,Summer,Good,Low,True
1720465200,1,1.3,16.28,168.56,52.21,1.59,2024-07-08 19:00:00,2024,7,8,19,0,28,2024-07-08,Summer,Good,Low,True
1720468800,1,1.24,17.31,170.23,47.92,1.54,2024-07-08 20:00:00,2024,7,8,20,0,28,2024-07-08,Summer,Good,Low,False
1720472400,1,1.31,15.94,168.56,47.21,1.57,2024-07-08 21:00:00,2024,7,8,21,0,28,2024-07-08,Summer,Good,Low,False
1720476000,1,1.5,14.74,166.89,48.64,1.71,2024-07-08 22:00:00,2024,7,8,22,0,28,2024-07-08,Summer,Good,Low,False
1720479600,1,1.38,12.34,161.89,49.35,1.56,2024-07-08 23:00:00,2024,7,8,23,0,28,2024-07-08,Summer,Good,Low,False
1720483200,1,1.6,9.77,161.89,50.07,1.76,2024-07-09 00:00:00,2024,7,9,0,1,28,2024-07-09,Summer,Good,Low,False
1720486800,1,2.26,8.4,168.56,52.21,2.42,2024-07-09 01:00:00,2024,7,9,1,1,28,2024-07-09,Summer,Good,Low,False
1720490400,1,2.06,8.05,168.56,50.07,2.23,2024-07-09 02:00:00,2024,7,9,2,1,28,2024-07-09,Summer,Good,Low,False
1720494000,1,2.09,8.14,168.56,46.49,2.27,2024-07-09 03:00:00,2024,7,9,3,1,28,2024-07-09,Summer,Good,Low,False
1720497600,1,2.32,8.48,170.23,43.27,2.57,2024-07-09 04:00:00,2024,7,9,4,1,28,2024-07-09,Summer,Good,Low,False
1720501200,1,2.41,9.34,168.56,40.77,2.76,2024-07-09 05:00:00,2024,7,9,5,1,28,2024-07-09,Summer,Good,Low,False
1720504800,1,2.48,12.34,168.56,36.84,2.94,2024-07-09 06:00:00,2024,7,9,6,1,28,2024-07-09,Summer,Good,Low,False
1720508400,1,2.98,17.99,173.57,31.47,3.52,2024-07-09 07:00:00,2024,7,9,7,1,28,2024-07-09,Summer,Good,Low,True
1720512000,1,3.46,20.39,178.58,30.04,3.92,2024-07-09 08:00:00,2024,7,9,8,1,28,2024-07-09,Summer,Good,Low,True
1720515600,1,3.47,18.68,176.91,31.83,3.84,2024-07-09 09:00:00,2024,7,9,9,1,28,2024-07-09,Summer,Good,Low,True
1720519200,1,3.14,15.42,171.9,35.41,3.43,2024-07-09 10:00:00,2024,7,9,10,1,28,2024-07-09,Summer,Good,Low,False
1720522800,1,2.79,13.02,170.23,38.98,3.02,2024-07-09 11:00:00,2024,7,9,11,1,28,2024-07-09,Summer,Good,Low,False
1720526400,1,2.55,11.65,168.56,41.84,2.75,2024-07-09 12:00:00,2024,7,9,12,1,28,2024-07-09,Summer,Good,Low,False
1720530000,1,2.3,10.45,168.56,44.35,2.48,2024-07-09 13:00:00,2024,7,9,13,1,28,2024-07-09,Summer,Good,Low,False
1720533600,1,2.58,11.14,168.56,43.63,2.77,2024-07-09 14:00:00,2024,7,9,14,1,28,2024-07-09,Summer,Good,Low,False
1720537200,1,2.9,12.51,170.23,41.84,3.12,2024-07-09 15:00:00,2024,7,9,15,1,28,2024-07-09,Summer,Good,Low,False
1720540800,1,2.96,15.25,171.9,38.27,3.17,2024-07-09 16:00:00,2024,7,9,16,1,28,2024-07-09,Summer,Good,Low,False
1720544400,1,2.85,17.65,175.24,36.12,3.07,2024-07-09 17:00:00,2024,7,9,17,1,28,2024-07-09,Summer,Good,Low,True
1720548000,1,2.59,18.68,176.91,34.69,2.81,2024-07-09 18:00:00,2024,7,9,18,1,28,2024-07-09,Summer,Good,Low,True
1720551600,1,2.28,18.85,176.91,34.33,2.51,2024-07-09 19:00:00,2024,7,9,19,1,28,2024-07-09,Summer,Good,Low,True
1720555200,1,2.09,18.16,176.91,35.41,2.35,2024-07-09 20:00:00,2024,7,9,20,1,28,2024-07-09,Summer,Good,Low,False
1720558800,1,1.94,16.96,176.91,37.91,2.22,2024-07-09 21:00:00,2024,7,9,21,1,28,2024-07-09,Summer,Good,Low,False
1720562400,1,2.12,16.11,175.24,39.7,2.45,2024-07-09 22:00:00,2024,7,9,22,1,28,2024-07-09,Summer,Good,Low,False
1720566000,1,2.54,14.91,173.57,41.13,3.05,2024-07-09 23:00:00,2024,7,9,23,1,28,2024-07-09,Summer,Good,Low,False
1720569600,1,3.15,12.0,168.56,44.7,4.11,2024-07-10 00:00:00,2024,7,10,0,2,28,2024-07-10,Summer,Good,Low,False
1720573200,1,3.36,8.31,161.89,50.78,4.99,2024-07-10 01:00:00,2024,7,10,1,2,28,2024-07-10,Summer,Good,Low,False
1720576800,1,3.6,6.68,155.21,57.22,6.61,2024-07-10 02:00:00,2024,7,10,2,2,28,2024-07-10,Summer,Good,Low,False
1720580400,2,4.04,6.25,151.87,60.8,8.55,2024-07-10 03:00:00,2024,7,10,3,2,28,2024-07-10,Summer,Good,Low,False
1720584000,2,3.57,5.83,150.2,62.94,7.94,2024-07-10 04:00:00,2024,7,10,4,2,28,2024-07-10,Summer,Good,Low,False
1720587600,2,3.19,6.08,150.2,62.23,7.25,2024-07-10 05:00:00,2024,7,10,5,2,28,2024-07-10,Summer,Good,Low,False
1720591200,2,3.3,8.05,153.54,60.8,7.6,2024-07-10 06:00:00,2024,7,10,6,2,28,2024-07-10,Summer,Good,Low,False
1720594800,1,3.48,11.14,156.88,57.22,7.36,2024-07-10 07:00:00,2024,7,10,7,2,28,2024-07-10,Summer,Good,Low,True
1720598400,1,3.35,11.48,158.55,55.79,6.02,2024-07-10 08:00:00,2024,7,10,8,2,28,2024-07-10,Summer,Good,Low,True
1720602000,1,3.05,9.42,158.55,57.94,4.77,2024-07-10 09:00:00,2024,7,10,9,2,28,2024-07-10,Summer,Good,Low,True
1720605600,2,2.24,6.43,160.22,65.09,3.04,2024-07-10 10:00:00,2024,7,10,10,2,28,2024-07-10,Summer,Good,Low,False
1720609200,2,2.16,5.27,156.88,70.1,2.7,2024-07-10 11:00:00,2024,7,10,11,2,28,2024-07-10,Summer,Good,Low,False
1720612800,2,2.5,4.67,155.21,75.1,2.99,2024-07-10 12:00:00,2024,7,10,12,2,28,2024-07-10,Summer,Good,Low,False
1720616400,2,2.77,4.33,153.54,80.82,3.28,2024-07-10 13:00:00,2024,7,10,13,2,28,2024-07-10,Summer,Good,Low,False
1720620000,2,2.85,4.2,155.21,85.12,3.44,2024-07-10 14:00:00,2024,7,10,14,2,28,2024-07-10,Summer,Good,Low,False
1720623600,2,2.79,4.33,155.21,86.55,3.49,2024-07-10 15:00:00,2024,7,10,15,2,28,2024-07-10,Summer,Good,Low,False
1720627200,2,2.55,5.06,156.88,85.83,3.2,2024-07-10 16:00:00,2024,7,10,16,2,28,2024-07-10,Summer,Good,Low,False
1720630800,2,1.98,6.43,156.88,82.25,2.41,2024-07-10 17:00:00,2024,7,10,17,2,28,2024-07-10,Summer,Good,Low,True
1720634400,2,1.36,7.03,158.55,79.39,1.67,2024-07-10 18:00:00,2024,7,10,18,2,28,2024-07-10,Summer,Good,Low,True
1720638000,2,1.26,7.8,158.55,75.82,1.65,2024-07-10 19:00:00,2024,7,10,19,2,28,2024-07-10,Summer,Good,Low,True
1720641600,2,1.33,8.48,158.55,70.81,1.79,2024-07-10 20:00:00,2024,7,10,20,2,28,2024-07-10,Summer,Good,Low,False
1720645200,2,1.25,8.57,158.55,65.8,1.69,2024-07-10 21:00:00,2024,7,10,21,2,28,2024-07-10,Summer,Good,Low,False
1720648800,2,1.33,9.08,156.88,60.8,1.77,2024-07-10 22:00:00,2024,7,10,22,2,28,2024-07-10,Summer,Good,Low,False
1720652400,1,1.58,9.34,156.88,55.79,2.05,2024-07-10 23:00:00,2024,7,10,23,2,28,2024-07-10,Summer,Good,Low,False
1720656000,1,1.8,8.91,156.88,51.5,2.31,2024-07-11 00:00:00,2024,7,11,0,3,28,2024-07-11,Summer,Good,Low,False
1720659600,1,1.85,8.05,156.88,47.92,2.39,2024-07-11 01:00:00,2024,7,11,1,3,28,2024-07-11,Summer,Good,Low,False
1720663200,1,1.8,7.54,156.88,45.78,2.33,2024-07-11 02:00:00,2024,7,11,2,3,28,2024-07-11,Summer,Good,Low,False
1720666800,1,1.82,7.63,158.55,42.56,2.39,2024-07-11 03:00:00,2024,7,11,3,3,28,2024-07-11,Summer,Good,Low,False
1720670400,1,1.91,8.23,161.89,38.27,2.55,2024-07-11 04:00:00,2024,7,11,4,3,28,2024-07-11,Summer,Good,Low,False
1720674000,1,1.99,9.25,165.22,34.33,2.68,2024-07-11 05:00:00,2024,7,11,5,3,28,2024-07-11,Summer,Good,Low,False
1720677600,1,2.17,10.8,170.23,31.47,2.91,2024-07-11 06:00:00,2024,7,11,6,3,28,2024-07-11,Summer,Good,Low,False
1720681200,1,2.42,12.17,173.57,30.76,3.2,2024-07-11 07:00:00,2024,7,11,7,3,28,2024-07-11,Summer,Good,Low,True
1720684800,1,2.62,12.17,175.24,32.54,3.43,2024-07-11 08:00:00,2024,7,11,8,3,28,2024-07-11,Summer,Good,Low,True
1720688400,1,2.67,11.14,173.57,38.62,3.46,2024-07-11 09:00:00,2024,7,11,9,3,28,2024-07-11,Summer,Good,Low,True
1720692000,2,2.08,7.11,160.22,60.8,2.61,2024-07-11 10:00:00,2024,7,11,10,3,28,2024-07-11,Summer,Good,Low,False
1720695600,2,1.96,5.31,158.55,74.39,2.41,2024-07-11 11:00:00,2024,7,11,11,3,28,2024-07-11,Summer,Good,Low,False
1720699200,2,2.15,4.88,156.88,82.25,2.6,2024-07-11 12:00:00,2024,7,11,12,3,28,2024-07-11,Summer,Good,Low,False
1720702800,2,2.17,4.76,156.88,87.98,2.63,2024-07-11 13:00:00,2024,7,11,13,3,28,2024-07-11,Summer,Good,Low,False
1720706400,2,2.03,4.93,156.88,92.98,2.45,2024-07-11 14:00:00,2024,7,11,14,3,28,2024-07-11,Summer,Good,Low,False
1720710000,2,1.98,5.57,158.55,95.84,2.4,2024-07-11 15:00:00,2024,7,11,15,3,28,2024-07-11,Summer,Good,Low,False
1720713600,2,2.11,9.0,160.22,94.41,2.53,2024-07-11 16:00:00,2024,7,11,16,3,28,2024-07-11,Summer,Good,Low,False
1720717200,2,2.29,16.28,166.89,85.12,2.74,2024-07-11 17:00:00,2024,7,11,17,3,28,2024-07-11,Summer,Good,Low,True
1720720800,2,2.32,20.73,170.23,76.53,2.81,2024-07-11 18:00:00,2024,7,11,18,3,28,2024-07-11,Summer,Good,Low,True
1720724400,2,2.36,21.25,171.9,72.24,2.89,2024-07-11 19:00:00,2024,7,11,19,3,28,2024-07-11,Summer,Good,Low,True
1720728000,2,2.39,18.34,170.23,64.37,2.93,2024-07-11 20:00:00,2024,7,11,20,3,28,2024-07-11,Summer,Good,Low,False
1720731600,1,2.39,13.88,163.56,50.78,2.89,2024-07-11 21:00:00,2024,7,11,21,3,28,2024-07-11,Summer,Good,Low,False
1720735200,1,2.12,9.42,158.55,47.92,2.71,2024-07-11 22:00:00,2024,7,11,22,3,28,2024-07-11,Summer,Good,Low,False
1720738800,1,2.14,7.71,158.55,47.21,3.06,2024-07-11 23:00:00,2024,7,11,23,3,28,2024-07-11,Summer,Good,Low,False
1720742400,1,2.06,6.0,156.88,50.07,3.33,2024-07-12 00:00:00,2024,7,12,0,4,28,2024-07-12,Summer,Good,Low,False
1720746000,1,1.76,4.67,156.88,52.21,3.2,2024-07-12 01:00:00,2024,7,12,1,4,28,2024-07-12,Summer,Good,Low,False
1720749600,1,1.52,4.11,156.88,51.5,2.87,2024-07-12 02:00:00,2024,7,12,2,4,28,2024-07-12,Summer,Good,Low,False
1720753200,1,1.37,3.86,156.88,50.07,2.46,2024-07-12 03:00:00,2024,7,12,3,4,28,2024-07-12,Summer,Good,Low,False
1720756800,1,1.36,3.81,156.88,49.35,2.32,2024-07-12 04:00:00,2024,7,12,4,4,28,2024-07-12,Summer,Good,Low,False
1720760400,1,1.39,4.16,158.55,48.64,2.37,2024-07-12 05:00:00,2024,7,12,5,4,28,2024-07-12,Summer,Good,Low,False
1720764000,1,1.39,6.08,160.22,46.49,2.4,2024-07-12 06:00:00,2024,7,12,6,4,28,2024-07-12,Summer,Good,Low,False
1720767600,1,1.38,8.57,161.89,44.7,2.55,2024-07-12 07:00:00,2024,7,12,7,4,28,2024-07-12,Summer,Good,Low,True
1720771200,1,1.38,8.57,160.22,45.78,2.93,2024-07-12 08:00:00,2024,7,12,8,4,28,2024-07-12,Summer,Good,Low,True
1720774800,1,1.38,7.28,160.22,49.35,3.2,2024-07-12 09:00:00,2024,7,12,9,4,28,2024-07-12,Summer,Good,Low,True
1720778400,1,1.36,6.43,160.22,52.21,2.97,2024-07-12 10:00:00,2024,7,12,10,4,28,2024-07-12,Summer,Good,Low,False
1720782000,1,1.3,6.08,160.22,53.64,2.58,2024-07-12 11:00:00,2024,7,12,11,4,28,2024-07-12,Summer,Good,Low,False
1720785600,1,1.27,5.91,160.22,54.36,2.35,2024-07-12 12:00:00,2024,7,12,12,4,28,2024-07-12,Summer,Good,Low,False
1720789200,1,1.32,6.25,160.22,56.51,2.35,2024-07-12 13:00:00,2024,7,12,13,4,28,2024-07-12,Summer,Good,Low,False
1720792800,1,1.41,7.54,160.22,56.51,2.46,2024-07-12 14:00:00,2024,7,12,14,4,28,2024-07-12,Summer,Good,Low,False
1720796400,1,1.4,8.48,160.22,57.94,2.45,2024-07-12 15:00:00,2024,7,12,15,4,28,2024-07-12,Summer,Good,Low,False
1720800000,2,1.22,9.25,160.22,60.8,2.1,2024-07-12 16:00:00,2024,7,12,16,4,28,2024-07-12,Summer,Good,Low,False
1720803600,2,0.93,9.42,163.56,62.94,1.51,2024-07-12 17:00:00,2024,7,12,17,4,28,2024-07-12,Summer,Good,Low,True
1720807200,2,0.75,9.34,166.89,63.66,1.14,2024-07-12 18:00:00,2024,7,12,18,4,28,2024-07-12,Summer,Good,Low,True
1720810800,2,0.74,9.34,168.56,62.94,1.08,2024-07-12 19:00:00,2024,7,12,19,4,28,2024-07-12,Summer,Good,Low,True
1720814400,1,0.87,9.68,170.23,59.37,1.25,2024-07-12 20:00:00,2024,7,12,20,4,28,2024-07-12,Summer,Good,Low,False
1720818000,1,1.03,10.2,170.23,53.64,1.44,2024-07-12 21:00:00,2024,7,12,21,4,28,2024-07-12,Summer,Good,Low,False
1720821600,1,1.16,10.97,171.9,47.21,1.59,2024-07-12 22:00:00,2024,7,12,22,4,28,2024-07-12,Summer,Good,Low,False
1720825200,1,1.21,10.8,171.9,45.42,1.6,2024-07-12 23:00:00,2024,7,12,23,4,28,2024-07-12,Summer,Good,Low,False
1720828800,1,1.17,9.08,168.56,47.21,1.52,2024-07-13 00:00:00,2024,7,13,0,5,28,2024-07-13,Summer,Good,Low,False
1720832400,1,1.06,7.71,166.89,49.35,1.37,2024-07-13 01:00:00,2024,7,13,1,5,28,2024-07-13,Summer,Good,Low,False
1720836000,1,0.97,7.03,163.56,50.78,1.3,2024-07-13 02:00:00,2024,7,13,2,5,28,2024-07-13,Summer,Good,Low,False
1720839600,1,0.97,6.6,163.56,51.5,1.35,2024-07-13 03:00:00,2024,7,13,3,5,28,2024-07-13,Summer,Good,Low,False
1720843200,1,1.1,6.43,165.22,50.78,1.55,2024-07-13 04:00:00,2024,7,13,4,5,28,2024-07-13,Summer,Good,Low,False
1720846800,1,1.28,7.2,166.89,48.64,1.78,2024-07-13 05:00:00,2024,7,13,5,5,28,2024-07-13,Summer,Good,Low,False
1720850400,1,1.46,8.83,166.89,45.78,1.96,2024-07-13 06:00:00,2024,7,13,6,5,28,2024-07-13,Summer,Good,Low,False
1720854000,1,1.55,10.45,165.22,43.63,2.02,2024-07-13 07:00:00,2024,7,13,7,5,28,2024-07-13,Summer,Good,Low,True
1720857600,1,1.57,10.11,163.56,42.56,2.04,2024-07-13 08:00:00,2024,7,13,8,5,28,2024-07-13,Summer,Good,Low,True
1720861200,1,1.61,8.4,161.89,44.35,2.09,2024-07-13 09:00:00,2024,7,13,9,5,28,2024-07-13,Summer,Good,Low,True
1720864800,1,1.53,6.77,160.22,50.07,1.97,2024-07-13 10:00:00,2024,7,13,10,5,28,2024-07-13,Summer,Good,Low,False
1720868400,1,1.53,5.57,158.55,57.94,1.91,2024-07-13 11:00:00,2024,7,13,11,5,28,2024-07-13,Summer,Good,Low,False
1720872000,2,1.75,5.01,158.55,63.66,2.08,2024-07-13 12:00:00,2024,7,13,12,5,28,2024-07-13,Summer,Good,Low,False
1720875600,2,1.96,4.37,160.22,70.1,2.24,2024-07-13 13:00:00,2024,7,13,13,5,28,2024-07-13,Summer,Good,Low,False
1720879200,2,2.08,4.11,160.22,73.67,2.35,2024-07-13 14:00:00,2024,7,13,14,5,28,2024-07-13,Summer,Good,Low,False
1720882800,2,2.11,4.28,158.55,74.39,2.37,2024-07-13 15:00:00,2024,7,13,15,5,28,2024-07-13,Summer,Good,Low,False
1720886400,2,1.94,4.93,158.55,73.67,2.17,2024-07-13 16:00:00,2024,7,13,16,5,28,2024-07-13,Summer,Good,Low,False
1720890000,2,1.58,5.65,158.55,72.96,1.77,2024-07-13 17:00:00,2024,7,13,17,5,28,2024-07-13,Summer,Good,Low,True
1720893600,2,1.19,6.17,158.55,71.53,1.35,2024-07-13 18:00:00,2024,7,13,18,5,28,2024-07-13,Summer,Good,Low,True
1720897200,2,1.25,12.17,163.56,60.8,1.44,2024-07-13 19:00:00,2024,7,13,19,5,28,2024-07-13,Summer,Good,Low,True
1720900800,1,1.64,19.88,166.89,45.78,1.89,2024-07-13 20:00:00,2024,7,13,20,5,28,2024-07-13,Summer,Good,Low,False
1720904400,1,2.01,23.65,168.56,35.05,2.3,2024-07-13 21:00:00,2024,7,13,21,5,28,2024-07-13,Summer,Good,Low,False
1720908000,1,2.3,25.7,168.56,26.11,2.61,2024-07-13 22:00:00,2024,7,13,22,5,28,2024-07-13,Summer,Good,Low,False
1720911600,1,2.4,25.7,165.22,18.42,2.72,2024-07-13 23:00:00,2024,7,13,23,5,28,2024-07-13,Summer,Good,Low,False
1720915200,1,2.35,22.96,160.22,13.23,2.7,2024-07-14 00:00:00,2024,7,14,0,6,28,2024-07-14,Summer,Good,Low,False
1720918800,1,2.2,19.02,155.21,10.28,2.59,2024-07-14 01:00:00,2024,7,14,1,6,28,2024-07-14,Summer,Good,Low,False
1720922400,1,2.05,15.42,150.2,9.3,2.49,2024-07-14 02:00:00,2024,7,14,2,6,28,2024-07-14,Summer,Good,Low,False
1720926000,1,1.96,12.85,146.87,9.39,2.42,2024-07-14 03:00:00,2024,7,14,3,6,28,2024-07-14,Summer,Good,Low,False
1720929600,1,1.91,11.65,145.2,9.57,2.38,2024-07-14 04:00:00,2024,7,14,4,6,28,2024-07-14,Summer,Good,Low,False
1720933200,1,1.99,11.48,145.2,8.85,2.47,2024-07-14 05:00:00,2024,7,14,5,6,28,2024-07-14,Summer,Good,Low,False
1720936800,1,2.35,11.65,151.87,10.1,2.86,2024-07-14 06:00:00,2024,7,14,6,6,28,2024-07-14,Summer,Good,Low,False
1720940400,1,2.93,13.37,161.89,13.59,3.49,2024-07-14 07:00:00,2024,7,14,7,6,28,2024-07-14,Summer,Good,Low,True
1720944000,1,3.32,15.08,168.56,17.88,3.9,2024-07-14 08:00:00,2024,7,14,8,6,28,2024-07-14,Summer,Good,Low,True
1720947600,1,3.43,15.94,168.56,26.46,4.0,2024-07-14 09:00:00,2024,7,14,9,6,28,2024-07-14,Summer,Good,Low,True
1720951200,2,2.1,6.85,160.22,68.66,2.33,2024-07-14 10:00:00,2024,7,14,10,6,28,2024-07-14,Summer,Good,Low,False
1720954800,2,1.86,4.28,158.55,80.82,1.99,2024-07-14 11:00:00,2024,7,14,11,6,28,2024-07-14,Summer,Good,Low,False
1720958400,2,1.89,3.9,158.55,83.68,1.99,2024-07-14 12:00:00,2024,7,14,12,6,28,2024-07-14,Summer,Good,Low,False
1720962000,2,1.89,3.9,158.55,83.68,1.99,2024-07-14 13:00:00,2024,7,14,13,6,28,2024-07-14,Summer,Good,Low,False
1720965600,2,2.01,4.41,158.55,82.97,2.12,2024-07-14 14:00:00,2024,7,14,14,6,28,2024-07-14,Summer,Good,Low,False
1720969200,2,2.0,5.14,156.88,81.54,2.13,2024-07-14 15:00:00,2024,7,14,15,6,28,2024-07-14,Summer,Good,Low,False
1720972800,2,1.95,5.83,156.88,80.82,2.09,2024-07-14 16:00:00,2024,7,14,16,6,28,2024-07-14,Summer,Good,Low,False
1720976400,2,2.06,6.51,158.55,81.54,2.23,2024-07-14 17:00:00,2024,7,14,17,6,28,2024-07-14,Summer,Good,Low,True
1720980000,2,2.18,6.68,158.55,82.25,2.38,2024-07-14 18:00:00,2024,7,14,18,6,28,2024-07-14,Summer,Good,Low,True
1720983600,2,2.39,10.02,160.22,77.25,2.67,2024-07-14 19:00:00,2024,7,14,19,6,28,2024-07-14,Summer,Good,Low,True
1720987200,2,2.74,14.22,161.89,68.66,3.14,2024-07-14 20:00:00,2024,7,14,20,6,28,2024-07-14,Summer,Good,Low,False
1720990800,2,2.99,15.25,160.22,62.94,3.48,2024-07-14 21:00:00,2024,7,14,21,6,28,2024-07-14,Summer,Good,Low,False
1720994400,1,3.15,16.28,160.22,56.51,3.68,2024-07-14 22:00:00,2024,7,14,22,6,28,2024-07-14,Summer,Good,Low,False
1720998000,1,3.36,17.31,158.55,45.78,3.93,2024-07-14 23:00:00,2024,7,14,23,6,28,2024-07-14,Summer,Good,Low,False
1721001600,1,3.78,18.34,156.88,36.48,4.4,2024-07-15 00:00:00,2024,7,15,0,0,29,2024-07-15,Summer,Good,Low,False
1721005200,1,4.38,19.71,156.88,24.68,5.06,2024-07-15 01:00:00,2024,7,15,1,0,29,2024-07-15,Summer,Good,Low,False
1721008800,1,5.07,20.91,155.21,13.05,5.83,2024-07-15 02:00:00,2024,7,15,2,0,29,2024-07-15,Summer,Fair,Low,False
